src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flags,label
10.110.0.247,10.202.227.9,3245,443,17,832,SYN,0
10.55.211.181,10.232.184.187,58541,445,6,1811,UDP,0
10.57.68.252,10.122.135.45,19863,8080,6,2137,URG,1
10.232.134.29,10.127.166.26,33429,123,17,3101,ACK,1
10.252.254.70,10.183.76.42,45546,110,17,2547,RST,0
10.178.72.197,10.47.220.86,54087,80,6,2450,PSH,1
10.127.127.94,10.208.243.75,56632,80,17,588,UDP,0
10.27.246.117,10.15.119.150,25233,25,6,3836,FIN,0
10.223.116.31,10.43.208.138,17204,25,6,3315,PSH,0
10.251.22.77,10.106.25.19,4087,20,17,2930,ACK,0
10.239.84.50,10.21.6.48,44386,21,6,2240,URG,0
10.13.143.41,10.3.171.156,40623,8080,17,2485,RST,1
10.99.228.0,10.160.95.250,42708,23,6,2871,ACK,0
10.252.150.215,10.12.32.205,61911,21,17,4263,SYN,0
10.110.181.61,10.90.88.98,21461,123,17,4018,URG,0
10.155.106.197,10.242.181.64,26693,443,17,3028,FIN,0
10.163.83.221,10.76.91.197,4939,110,17,2876,URG,0
10.190.190.120,10.16.79.200,20207,22,17,1742,PSH,0
10.94.142.61,10.57.255.216,11908,123,17,2656,SYN,0
10.116.9.56,10.247.222.49,42501,143,6,520,ACK,0
10.41.131.132,10.4.55.149,13626,110,6,2058,FIN,0
10.247.14.227,10.125.163.66,43300,123,6,257,PSH,0
10.233.217.93,10.3.118.79,44842,110,17,4332,ACK,1
10.120.22.110,10.106.103.15,10230,143,17,1803,URG,0
10.230.29.210,10.85.231.49,15594,443,17,1096,URG,0
10.123.112.191,10.107.177.240,23279,3389,17,512,SYN,0
10.192.146.216,10.175.1.213,64680,8080,6,3001,FIN,1
10.47.207.79,10.68.51.184,64546,123,6,1912,URG,1
10.149.104.132,10.201.28.247,55497,443,17,2362,URG,0
10.77.22.211,10.210.211.153,35971,22,17,575,RST,0
10.64.54.25,10.96.169.40,28549,53,6,429,UDP,0
10.228.212.154,10.129.182.31,10638,443,6,2067,ACK,0
10.50.246.31,10.83.247.206,45374,143,6,1950,PSH,1
10.175.146.141,10.182.9.254,60460,23,17,1264,SYN,1
10.104.40.136,10.238.246.245,60135,20,17,4388,RST,1
10.111.132.92,10.213.96.32,62887,445,6,4244,FIN,0
10.186.142.32,10.138.215.161,33329,143,6,1861,SYN,0
10.157.211.233,10.139.13.106,11033,143,6,1989,UDP,0
10.245.181.163,10.245.169.42,32790,143,17,2353,PSH,0
10.24.70.82,10.141.56.33,35431,20,17,1390,URG,0
10.10.107.223,10.225.159.39,8346,25,17,2653,FIN,0
10.172.140.172,10.1.67.171,28875,53,6,2989,FIN,0
10.193.49.77,10.239.245.233,65314,8080,17,1786,PSH,0
10.30.37.78,10.28.200.233,18812,80,6,2543,ACK,1
10.198.126.27,10.185.151.254,44970,443,6,3080,ACK,0
10.236.28.96,10.251.192.233,41272,123,17,395,ACK,0
10.204.0.138,10.196.87.218,15715,445,6,3924,FIN,0
10.64.229.73,10.53.196.166,25050,443,6,4019,FIN,0
10.241.81.220,10.143.221.54,40724,25,17,1502,URG,0
10.95.237.26,10.16.18.138,23572,25,17,1972,URG,1
10.241.150.154,10.223.78.25,40322,110,6,3539,ACK,1
10.102.153.255,10.202.100.86,33164,143,6,3649,PSH,0
10.136.2.124,10.60.102.50,35812,23,17,4841,UDP,1
10.38.50.98,10.63.130.131,23295,445,6,2237,UDP,0
10.7.153.112,10.210.154.248,30373,123,17,4346,PSH,0
10.60.8.170,10.132.91.210,50288,20,6,152,FIN,1
10.150.72.134,10.162.2.47,58171,22,17,4800,URG,1
10.38.136.11,10.183.153.93,7871,143,17,2884,SYN,1
10.134.184.121,10.31.168.165,59200,23,17,373,SYN,1
10.62.149.224,10.198.114.86,14108,22,17,2091,ACK,1
10.241.239.203,10.208.41.243,6621,123,6,732,PSH,1
10.204.255.180,10.13.238.140,61663,110,17,4116,SYN,1
10.200.13.115,10.237.77.56,45951,23,17,4726,UDP,0
10.153.136.73,10.51.74.92,18405,21,6,1010,ACK,0
10.89.36.4,10.217.63.134,8940,443,17,3752,SYN,1
10.171.18.196,10.94.231.179,46629,22,17,699,PSH,0
10.123.138.56,10.166.199.15,55803,143,6,192,ACK,1
10.232.111.209,10.229.55.50,15503,443,6,1621,URG,0
10.13.72.190,10.92.138.168,22006,22,17,3657,UDP,1
10.114.183.131,10.86.69.242,32713,123,17,3116,PSH,0
10.125.130.225,10.114.246.60,19072,23,6,858,URG,1
10.5.43.131,10.74.11.104,6080,110,17,1826,PSH,1
10.60.43.163,10.175.1.200,17402,443,17,3587,PSH,1
10.97.141.1,10.153.161.169,12739,53,6,4543,FIN,0
10.205.254.115,10.204.215.148,47353,21,6,4259,URG,0
10.17.146.89,10.87.116.97,25540,53,6,2856,UDP,0
10.4.5.237,10.164.140.98,30141,20,17,1329,SYN,1
10.67.25.179,10.1.11.222,46646,25,6,909,FIN,0
10.158.230.78,10.49.198.66,45815,25,17,4893,UDP,0
10.3.43.222,10.209.48.231,48442,143,17,3492,FIN,1
10.234.38.110,10.246.238.234,46113,53,6,977,UDP,0
10.60.202.104,10.89.122.15,37673,23,6,4613,ACK,1
10.124.1.20,10.46.1.220,10143,445,17,489,RST,0
10.101.163.208,10.78.84.69,21038,25,6,178,SYN,0
10.106.223.89,10.38.7.27,9389,3389,6,530,RST,0
10.252.105.78,10.140.194.49,10335,53,17,2549,UDP,0
10.244.20.192,10.159.15.72,7657,443,17,1401,SYN,0
10.28.153.85,10.177.152.77,19778,3389,6,1650,UDP,1
10.195.134.195,10.236.66.31,37150,8080,17,4368,PSH,1
10.63.25.43,10.230.90.9,28077,3389,17,1042,SYN,1
10.251.118.81,10.45.109.57,11990,53,6,2475,SYN,0
10.26.165.248,10.132.24.191,24578,110,6,523,SYN,0
10.182.235.246,10.143.31.116,38147,21,17,1948,FIN,0
10.17.27.54,10.166.78.193,8223,110,17,1801,URG,0
10.189.47.57,10.32.190.42,57193,143,6,2310,ACK,0
10.82.104.242,10.16.135.1,54880,123,6,861,RST,1
10.180.141.79,10.157.144.113,50336,20,6,362,SYN,1
10.58.153.70,10.53.21.76,63648,53,17,4302,ACK,0
10.158.121.5,10.110.156.72,15275,3389,6,165,ACK,0
10.230.145.57,10.207.120.134,51390,8080,17,572,SYN,0
10.21.53.65,10.163.248.93,55733,80,17,397,RST,1
10.177.119.11,10.211.87.102,50077,22,6,3295,RST,0
10.73.211.165,10.247.76.111,1564,80,6,1267,ACK,1
10.226.66.175,10.31.21.195,34559,21,17,3694,SYN,0
10.61.227.204,10.23.63.167,11448,20,17,2700,SYN,1
10.155.18.89,10.50.113.143,11129,25,17,4040,FIN,0
10.36.2.93,10.6.3.13,41222,21,6,730,SYN,1
10.221.122.226,10.179.129.176,59800,123,6,2407,URG,0
10.86.175.196,10.141.138.48,56999,445,6,2344,SYN,0
10.88.7.149,10.5.112.103,1450,80,6,1592,SYN,1
10.70.45.199,10.132.228.3,46046,110,17,3045,SYN,0
10.190.220.123,10.128.102.142,46315,25,6,1526,URG,0
10.8.110.252,10.35.69.197,63361,3389,17,381,PSH,0
10.162.204.31,10.82.71.43,64394,25,6,1611,ACK,0
10.120.39.41,10.3.1.220,38001,23,6,1705,SYN,1
10.32.80.188,10.21.190.85,18372,22,17,3490,URG,0
10.111.111.177,10.195.229.2,51594,110,6,4753,URG,0
10.184.176.41,10.20.166.30,24221,8080,6,4214,SYN,0
10.40.174.184,10.220.171.170,53802,53,17,4057,SYN,1
10.31.224.67,10.86.216.87,14227,445,6,4625,SYN,1
10.164.172.177,10.196.138.118,17001,80,6,4958,URG,1
10.9.252.183,10.85.97.85,3497,123,17,2496,ACK,0
10.233.188.226,10.56.200.12,17999,143,6,2915,PSH,1
10.116.158.200,10.4.214.100,2809,143,17,1225,RST,1
10.104.234.8,10.66.126.103,2479,80,17,1440,ACK,1
10.65.20.108,10.208.183.232,22178,23,6,3580,RST,0
10.234.13.96,10.69.235.201,46518,22,17,387,RST,0
10.75.209.6,10.198.146.86,17048,20,17,4298,PSH,1
10.139.187.74,10.47.48.57,14171,110,17,2061,SYN,0
10.132.163.54,10.213.83.199,51364,21,17,4854,UDP,1
10.151.253.1,10.124.70.100,63656,25,6,2574,URG,0
10.252.192.24,10.229.0.62,53105,25,17,1860,RST,0
10.233.142.151,10.132.128.249,56894,443,17,2622,ACK,0
10.163.194.226,10.54.251.224,11139,445,17,916,URG,1
10.7.5.72,10.133.170.140,58004,80,17,3027,RST,0
10.238.230.200,10.222.223.148,60445,80,6,4876,ACK,1
10.217.210.4,10.199.95.51,34038,443,6,1685,UDP,0
10.248.253.245,10.61.134.211,59604,8080,6,1973,URG,0
10.144.225.0,10.199.69.228,62061,8080,6,4640,URG,0
10.238.96.128,10.96.105.23,52130,80,17,3111,RST,0
10.181.55.157,10.129.106.138,45049,445,17,1975,PSH,1
10.142.159.148,10.142.172.103,38168,123,17,4670,URG,0
10.43.251.179,10.30.186.152,46208,22,17,4810,FIN,0
10.223.135.224,10.207.12.23,64276,20,6,67,ACK,0
10.99.175.105,10.161.178.127,15185,80,6,4677,ACK,0
10.71.179.21,10.5.230.23,45528,123,17,3890,FIN,0
10.88.232.104,10.60.69.35,46631,53,6,2936,UDP,1
10.7.172.223,10.59.169.199,56929,23,6,4828,SYN,0
10.125.105.32,10.64.190.253,14059,445,6,80,URG,1
10.142.141.25,10.211.121.123,52872,3389,6,4426,ACK,0
10.186.231.125,10.125.254.146,49061,443,17,1977,SYN,0
10.24.158.57,10.19.180.151,45687,3389,6,2101,RST,0
10.187.139.210,10.184.128.197,19011,143,6,1824,PSH,0
10.94.231.129,10.198.97.166,57055,23,6,460,UDP,1
10.61.79.15,10.141.234.8,3975,25,17,2655,UDP,0
10.230.102.114,10.9.224.175,2227,23,6,210,SYN,0
10.83.123.199,10.74.44.37,22771,443,6,3659,URG,1
10.147.110.186,10.33.180.145,30721,21,17,2053,UDP,0
10.157.188.78,10.190.176.68,27648,110,6,381,URG,0
10.93.109.158,10.2.240.196,20352,20,17,3556,URG,0
10.129.206.98,10.171.169.131,31879,80,6,1285,SYN,0
10.108.129.43,10.62.129.15,64890,123,17,3796,SYN,0
10.150.21.86,10.77.177.89,34539,8080,6,2215,ACK,0
10.86.175.0,10.192.199.249,11505,80,17,4147,FIN,1
10.61.10.10,10.38.137.32,60855,8080,6,1443,ACK,1
10.111.194.252,10.29.40.215,23555,443,17,1202,RST,0
10.177.13.127,10.160.36.34,5978,20,6,2016,SYN,0
10.38.2.106,10.42.45.113,58556,80,17,408,FIN,0
10.76.193.52,10.131.187.80,15576,25,6,4312,FIN,0
10.37.145.203,10.103.243.30,59377,53,17,415,ACK,1
10.89.196.234,10.219.1.141,38647,3389,6,2686,URG,0
10.195.124.83,10.50.137.169,13622,3389,6,1698,FIN,0
10.105.184.191,10.91.177.9,44105,445,17,2936,URG,0
10.158.193.163,10.70.177.152,35599,20,17,803,UDP,0
10.36.178.158,10.173.252.135,37928,445,6,4566,RST,0
10.114.70.207,10.236.96.126,62026,8080,17,1260,FIN,0
10.5.110.25,10.42.154.165,25957,22,17,1876,ACK,1
10.5.168.235,10.9.189.144,49346,443,17,529,URG,0
10.149.145.28,10.130.199.197,61817,25,17,2738,URG,1
10.115.171.164,10.189.142.195,48848,53,6,1879,UDP,0
10.129.160.49,10.79.29.131,56098,123,6,1866,RST,0
10.239.59.60,10.232.205.147,40759,443,6,2960,PSH,0
10.76.165.48,10.63.161.159,52237,443,17,4654,ACK,0
10.171.80.253,10.41.57.87,13867,25,17,4984,UDP,0
10.85.140.202,10.158.172.80,30650,110,6,4289,ACK,0
10.57.156.217,10.114.67.80,6882,22,6,4551,PSH,1
10.175.240.88,10.192.63.53,28916,22,6,1499,URG,0
10.215.86.232,10.202.80.11,37860,21,6,3088,ACK,0
10.244.100.35,10.32.219.45,6630,3389,17,4296,UDP,1
10.84.57.206,10.244.57.64,10427,53,6,1308,UDP,1
10.189.218.238,10.229.47.221,27598,23,17,2284,RST,0
10.222.206.73,10.75.40.19,33993,21,17,565,UDP,0
10.179.168.182,10.38.62.168,61508,80,6,1277,PSH,0
10.176.182.77,10.155.147.117,2554,25,6,964,RST,1
10.108.79.159,10.102.238.33,43356,110,6,1952,FIN,0
10.58.66.34,10.103.179.154,14229,21,6,3103,UDP,0
10.189.125.154,10.91.144.44,23044,110,6,4267,UDP,1
10.15.210.108,10.106.131.145,37386,443,6,4022,ACK,0
10.160.74.119,10.81.177.165,27326,22,17,2165,URG,0
10.144.138.142,10.161.32.225,56933,20,6,4902,ACK,0
10.39.63.41,10.169.146.178,48112,22,17,4305,PSH,0
10.62.174.213,10.25.17.93,40487,123,6,1611,ACK,0
10.98.101.66,10.70.130.166,18476,110,6,1236,PSH,1
10.177.229.27,10.219.59.181,45241,23,6,1795,ACK,0
10.18.13.58,10.20.245.142,26053,143,6,1879,UDP,1
10.218.244.109,10.37.93.109,33791,445,6,1025,URG,1
10.81.178.17,10.34.50.16,31090,445,17,4719,URG,0
10.227.121.213,10.111.145.191,22693,8080,17,2342,FIN,0
10.61.28.183,10.41.18.176,58198,123,6,1394,SYN,1
10.132.205.71,10.16.83.16,5443,25,6,860,ACK,0
10.187.239.38,10.188.47.6,22885,22,6,3894,URG,0
10.50.154.205,10.244.15.197,48384,3389,6,3083,SYN,0
10.154.199.242,10.155.191.121,47240,445,6,1224,URG,1
10.18.82.24,10.148.153.168,3729,25,6,1183,SYN,0
10.135.98.100,10.146.113.87,40583,3389,17,2966,RST,0
10.30.217.173,10.198.147.105,51333,22,6,4928,FIN,1
10.103.67.125,10.153.245.108,48826,20,17,960,ACK,0
10.76.103.42,10.136.220.81,5982,22,6,152,FIN,1
10.15.199.6,10.172.182.29,50756,445,6,4533,UDP,0
10.96.213.176,10.174.43.5,42373,3389,17,2189,PSH,0
10.242.222.154,10.82.44.146,46501,143,17,2060,URG,0
10.111.110.127,10.89.170.122,14646,53,17,2965,PSH,1
10.197.211.165,10.12.249.230,65291,53,6,1621,FIN,1
10.19.25.115,10.204.24.1,6325,110,17,2474,SYN,0
10.234.35.103,10.232.154.132,4724,23,6,3490,URG,0
10.26.180.251,10.75.138.88,18820,22,17,4518,SYN,0
10.85.104.231,10.101.84.74,12759,8080,6,3380,ACK,0
10.231.239.39,10.205.228.146,61921,143,6,1419,PSH,1
10.227.50.16,10.44.213.213,55315,80,17,3087,ACK,0
10.117.198.63,10.95.168.40,62333,3389,17,3609,ACK,0
10.207.36.147,10.16.227.27,14354,80,17,1318,UDP,0
10.160.164.149,10.94.126.104,28483,21,17,3216,RST,0
10.69.48.45,10.86.151.105,16045,53,6,3742,UDP,0
10.182.101.128,10.176.213.137,18644,22,6,3870,UDP,1
10.98.16.192,10.113.185.156,44135,3389,17,2589,RST,0
10.55.67.18,10.82.169.77,7681,20,17,1217,UDP,1
10.79.48.204,10.8.52.247,5280,123,6,542,URG,0
10.184.95.152,10.108.93.69,5277,20,6,4369,PSH,1
10.4.7.88,10.39.248.167,47956,22,6,2148,SYN,0
10.194.175.24,10.134.52.3,44369,20,17,2533,UDP,0
10.161.136.244,10.19.51.85,29484,53,17,2126,FIN,0
10.156.26.210,10.50.129.75,55064,8080,17,4328,UDP,0
10.13.217.202,10.132.77.36,52880,8080,17,1390,URG,1
10.53.196.252,10.70.23.101,30503,143,17,4540,UDP,1
10.143.52.171,10.192.142.59,54737,23,6,1981,SYN,0
10.110.214.211,10.229.73.3,23529,20,6,3160,ACK,0
10.224.90.157,10.103.209.197,13005,20,6,4505,RST,1
10.232.24.31,10.67.21.127,19148,80,17,3519,ACK,0
10.111.147.144,10.234.112.219,64173,443,6,2141,FIN,0
10.181.252.152,10.165.208.236,58308,443,17,1362,UDP,0
10.2.31.43,10.170.180.140,40164,20,6,2793,ACK,0
10.169.237.165,10.99.98.43,61599,445,6,1201,PSH,0
10.82.152.193,10.129.35.96,5759,53,17,3555,FIN,0
10.103.194.183,10.11.15.94,6249,8080,6,3134,RST,0
10.235.92.221,10.80.175.177,17749,443,17,1385,URG,0
10.56.239.43,10.112.97.58,16635,80,17,1391,UDP,1
10.162.75.55,10.24.1.249,36298,143,17,1817,ACK,0
10.207.60.45,10.44.217.128,10377,443,17,894,PSH,1
10.185.62.140,10.154.228.32,32937,3389,17,3062,FIN,0
10.156.246.105,10.65.184.155,35402,53,6,3539,RST,0
10.78.119.168,10.42.167.225,44767,123,17,4827,URG,1
10.54.31.244,10.248.196.31,6029,20,6,426,ACK,0
10.48.88.54,10.87.47.133,49567,8080,17,3628,RST,0
10.239.199.12,10.57.253.174,57241,8080,6,3605,RST,0
10.192.96.218,10.51.250.236,30654,123,6,183,ACK,0
10.78.208.70,10.48.191.179,60238,443,17,3780,SYN,0
10.213.209.13,10.242.153.1,10797,3389,17,4363,SYN,0
10.199.137.217,10.39.227.66,27633,123,17,3280,PSH,1
10.40.73.51,10.156.139.238,5050,23,6,233,ACK,0
10.236.6.37,10.74.235.88,12466,445,6,1536,UDP,1
10.4.59.8,10.195.230.149,57788,20,17,1493,PSH,1
10.154.184.163,10.102.183.62,36137,22,6,3366,URG,1
10.195.157.110,10.15.132.199,57162,443,17,1195,URG,0
10.103.86.145,10.91.187.176,43117,110,17,3104,ACK,0
10.235.234.230,10.218.100.197,43861,23,17,2246,SYN,0
10.143.76.56,10.95.238.205,22722,22,17,1945,RST,0
10.77.184.101,10.126.179.185,59747,3389,6,570,SYN,0
10.145.81.85,10.143.164.108,54065,23,17,2738,URG,0
10.138.11.191,10.122.111.147,63913,8080,6,4148,FIN,0
10.159.53.135,10.14.153.81,26541,110,6,3063,PSH,1
10.249.25.201,10.188.23.82,30122,53,17,3253,FIN,1
10.30.164.214,10.167.254.92,32220,3389,6,2753,FIN,0
10.50.233.55,10.174.94.239,36495,20,6,186,SYN,0
10.22.35.119,10.145.67.86,21351,22,6,1957,RST,1
10.21.188.90,10.185.249.177,23206,80,17,3524,PSH,0
10.139.170.63,10.168.54.197,10333,53,6,2548,UDP,0
10.189.246.94,10.245.49.92,54831,25,6,3968,FIN,0
10.48.175.7,10.150.105.131,48728,23,6,1318,FIN,0
10.181.219.111,10.60.151.133,29918,110,6,527,SYN,0
10.221.3.33,10.61.10.247,20168,53,6,775,UDP,0
10.86.8.160,10.26.80.97,49175,8080,6,1233,FIN,0
10.58.65.35,10.68.86.209,21212,23,6,4845,FIN,0
10.212.209.206,10.187.105.89,43557,443,6,3550,PSH,1
10.86.237.180,10.58.207.13,23882,22,6,693,FIN,1
10.243.218.197,10.56.109.112,13781,20,6,1155,FIN,0
10.251.72.14,10.238.146.107,55756,21,6,3245,URG,0
10.63.224.157,10.210.157.4,42568,445,17,926,ACK,1
10.235.43.61,10.221.188.20,23681,445,6,3928,PSH,0
10.234.219.230,10.83.119.10,40518,20,17,982,UDP,0
10.246.12.8,10.66.199.122,53735,80,6,2427,SYN,1
10.180.211.110,10.238.245.116,18967,80,6,1251,UDP,0
10.232.90.151,10.43.149.191,48723,80,6,4837,ACK,0
10.111.208.89,10.99.208.4,7297,143,6,2429,URG,0
10.216.33.97,10.111.91.254,42007,25,6,3843,PSH,0
10.246.202.21,10.78.157.234,4952,25,6,3516,ACK,0
10.108.62.97,10.27.123.50,8173,443,17,3608,UDP,1
10.178.45.0,10.15.90.167,9638,53,17,3666,PSH,0
10.248.74.211,10.63.165.139,26876,25,17,605,SYN,0
10.138.201.169,10.230.120.87,8163,110,6,3362,RST,0
10.68.147.29,10.236.25.222,23522,3389,17,3218,ACK,0
10.243.155.25,10.13.199.225,28727,22,17,2229,SYN,1
10.80.131.162,10.175.29.114,24644,110,17,1213,FIN,0
10.156.62.77,10.143.247.193,25859,143,17,2692,SYN,0
10.179.186.92,10.21.34.132,2284,25,6,1220,SYN,0
10.189.132.209,10.73.88.23,42476,21,17,923,RST,0
10.78.139.109,10.160.47.224,56269,20,6,3589,URG,0
10.66.60.108,10.99.221.238,12701,143,17,2485,SYN,0
10.223.42.146,10.173.18.218,56177,53,6,4110,PSH,0
10.83.12.237,10.95.158.149,27434,110,6,1835,SYN,0
10.153.162.251,10.200.175.70,16336,143,6,3326,PSH,0
10.179.13.86,10.39.99.113,38447,21,17,1451,UDP,0
10.53.10.53,10.36.37.205,10741,8080,6,648,ACK,1
10.68.64.182,10.219.97.40,42211,21,17,237,RST,0
10.164.151.76,10.46.47.39,61003,110,17,4668,FIN,0
10.84.125.215,10.32.172.101,60949,110,6,2584,UDP,0
10.105.93.177,10.231.37.61,7398,123,17,1460,URG,0
10.138.130.162,10.205.132.201,21378,8080,17,520,FIN,0
10.139.164.166,10.251.138.92,3000,8080,17,4792,RST,0
10.120.88.1,10.252.104.99,64134,21,17,926,UDP,1
10.5.148.61,10.204.5.139,1486,20,17,2879,SYN,1
10.214.35.87,10.220.251.150,53133,110,17,1577,FIN,0
10.15.122.68,10.222.148.118,19258,8080,6,214,RST,1
10.40.124.94,10.139.42.144,51351,20,6,1045,URG,0
10.220.32.38,10.116.164.127,36273,21,17,2196,UDP,1
10.82.126.107,10.178.45.224,18781,8080,6,3812,RST,0
10.203.8.179,10.245.157.81,26156,445,6,4882,SYN,1
10.183.177.68,10.231.168.56,64020,20,6,2223,URG,0
10.106.248.175,10.102.225.66,10577,80,17,3248,PSH,0
10.98.123.79,10.240.164.196,28677,110,6,1188,URG,0
10.213.241.10,10.94.116.127,21746,110,6,4581,SYN,0
10.182.22.240,10.175.107.241,62359,25,6,1630,UDP,1
10.255.11.221,10.96.223.170,22180,3389,6,4376,FIN,0
10.5.130.127,10.41.110.105,45588,20,17,345,URG,0
10.132.151.255,10.113.4.122,57218,23,17,3671,UDP,1
10.233.134.15,10.141.245.185,33017,21,6,776,RST,0
10.66.58.145,10.5.40.236,11453,20,17,1712,ACK,0
10.51.255.157,10.96.167.131,6282,143,17,4329,ACK,1
10.50.8.180,10.79.206.23,58042,80,17,3746,ACK,1
10.234.159.141,10.70.82.93,18748,443,17,1426,ACK,0
10.181.58.5,10.104.37.90,19094,25,6,472,RST,1
10.251.149.57,10.32.224.117,58226,22,17,1534,URG,0
10.36.111.94,10.196.119.157,51266,8080,6,1455,PSH,0
10.147.163.248,10.213.76.35,58905,21,6,3329,FIN,0
10.40.188.214,10.105.64.251,8769,8080,6,4335,ACK,0
10.97.249.20,10.73.30.28,34600,8080,17,2758,FIN,1
10.134.129.238,10.100.129.70,23266,443,17,1897,UDP,0
10.58.217.249,10.116.241.215,38078,3389,6,3215,UDP,0
10.23.190.100,10.81.175.202,3956,445,6,2739,SYN,1
10.140.193.56,10.90.130.186,64886,143,6,868,UDP,0
10.205.180.164,10.149.95.39,46192,20,6,2569,SYN,1
10.201.95.247,10.170.186.44,39518,123,17,3466,RST,1
10.33.117.167,10.55.20.70,13931,20,17,2599,SYN,0
10.35.136.39,10.192.78.18,28964,123,6,1435,PSH,0
10.79.231.122,10.120.231.227,64752,143,6,2290,PSH,0
10.36.118.117,10.107.232.11,50353,23,6,156,SYN,0
10.201.211.54,10.104.182.189,47549,22,6,1354,UDP,1
10.220.189.144,10.62.204.111,2851,21,17,1703,PSH,0
10.25.89.34,10.222.97.158,61563,23,17,2113,ACK,0
10.87.42.125,10.145.166.97,8201,143,17,1672,FIN,0
10.11.207.108,10.31.169.54,7258,53,17,4626,URG,0
10.232.97.195,10.95.2.207,41458,23,6,2922,PSH,1
10.99.145.194,10.156.234.3,64688,22,17,833,ACK,0
10.57.154.165,10.50.210.133,41675,8080,6,3689,PSH,1
10.243.163.233,10.145.115.169,54716,23,6,2516,URG,0
10.151.13.233,10.119.242.176,5205,20,17,4815,UDP,0
10.144.248.121,10.53.31.17,51711,21,17,1978,URG,0
10.255.105.68,10.244.139.96,37469,443,6,845,PSH,1
10.110.0.87,10.31.89.228,33174,443,6,2946,UDP,0
10.138.45.73,10.124.243.212,4668,143,6,1311,ACK,0
10.111.10.70,10.233.82.16,4162,443,17,1474,SYN,0
10.36.177.175,10.63.35.8,36135,443,17,4231,PSH,1
10.14.229.190,10.2.165.223,11819,8080,6,1305,PSH,0
10.135.60.179,10.203.53.15,3767,25,6,1510,SYN,0
10.214.195.67,10.163.166.179,62337,53,6,776,UDP,1
10.63.174.67,10.249.63.168,6699,25,17,1961,PSH,0
10.196.2.20,10.71.40.20,1205,25,17,2913,URG,0
10.126.73.66,10.236.134.25,27105,123,17,471,UDP,0
10.86.160.241,10.164.205.254,51379,8080,17,4749,FIN,0
10.106.86.190,10.252.63.45,43224,80,6,70,UDP,0
10.215.62.225,10.152.103.200,17112,25,6,3658,SYN,0
10.156.114.107,10.74.97.15,24537,443,17,2014,PSH,0
10.224.15.247,10.121.183.125,7810,443,17,4761,RST,0
10.22.170.132,10.134.188.9,23466,21,17,1109,ACK,1
10.96.94.5,10.147.200.55,8898,3389,17,2666,RST,0
10.75.4.228,10.188.114.156,26501,21,6,1492,FIN,0
10.157.64.52,10.164.188.1,32299,3389,17,1125,ACK,0
10.120.220.36,10.175.80.128,36561,110,6,1490,PSH,0
10.105.69.192,10.94.148.26,11442,3389,6,2512,PSH,0
10.136.175.191,10.108.35.206,53008,3389,6,630,ACK,1
10.254.190.147,10.52.39.240,19542,23,17,2959,FIN,0
10.228.191.157,10.231.245.210,1389,21,6,887,ACK,0
10.59.179.233,10.161.244.120,10719,110,17,706,SYN,0
10.212.65.8,10.23.162.229,56615,110,17,326,RST,1
10.4.89.237,10.16.162.7,46123,445,6,724,URG,0
10.190.90.181,10.121.20.251,46093,443,6,3980,PSH,0
10.92.92.254,10.241.245.0,33040,445,6,2602,PSH,0
10.79.54.46,10.253.252.197,10875,22,17,3274,ACK,1
10.137.84.140,10.87.85.122,40010,110,17,698,SYN,0
10.50.70.15,10.149.30.221,7528,143,6,2983,FIN,0
10.135.237.129,10.245.27.93,49518,22,17,3583,PSH,0
10.181.195.231,10.219.163.181,21940,143,17,4231,UDP,1
10.221.184.23,10.98.22.196,7186,23,17,4091,UDP,1
10.13.57.18,10.212.207.96,25366,53,17,3860,PSH,0
10.126.151.31,10.9.160.216,44633,110,17,1215,UDP,1
10.95.11.143,10.180.158.43,65189,110,6,4667,URG,0
10.18.66.8,10.150.92.62,26517,123,6,3564,FIN,0
10.215.55.170,10.128.110.177,1469,80,17,3396,UDP,0
10.46.3.226,10.68.152.245,33279,80,6,2127,FIN,0
10.24.62.121,10.0.90.46,55021,23,17,500,FIN,0
10.187.161.86,10.180.154.63,34092,22,17,1256,PSH,0
10.160.26.241,10.163.162.25,24698,22,17,2849,UDP,1
10.4.86.214,10.76.159.186,55385,23,6,3190,SYN,0
10.141.115.6,10.128.123.28,43994,443,6,4416,PSH,0
10.95.1.55,10.14.193.65,44750,21,17,1494,ACK,0
10.222.197.19,10.61.208.15,1822,23,6,2377,FIN,1
10.71.198.122,10.139.62.237,23777,23,17,4586,PSH,1
10.149.13.53,10.116.204.72,26458,123,6,2546,RST,0
10.195.98.250,10.60.70.77,16912,20,17,4128,UDP,1
10.177.8.241,10.121.38.44,47705,23,17,3628,RST,1
10.161.179.204,10.101.76.106,19345,110,6,1188,SYN,0
10.96.87.254,10.209.221.253,37365,443,17,868,FIN,0
10.237.213.52,10.133.109.192,53578,22,6,2728,ACK,1
10.59.40.12,10.197.210.249,14762,443,6,4941,PSH,0
10.148.137.0,10.168.10.107,53407,53,17,3755,ACK,1
10.93.115.90,10.217.8.132,65329,8080,17,3521,UDP,1
10.134.170.214,10.167.4.193,25379,143,6,1657,URG,0
10.41.163.52,10.35.247.102,41382,8080,6,4293,URG,0
10.68.166.219,10.12.161.82,44984,80,6,4581,PSH,1
10.220.83.152,10.105.216.225,18569,143,17,4946,FIN,0
