src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flags,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,label,feature_92
10.88.242.29,10.144.146.145,3542,20,6,1512,UDP,3834.929,3870.488,6254.739,5791.953,7798.9,5547.077,404.979,760.644,5477.896,9266.191,6526.486,6363.995,309.845,1175.767,4871.868,1043.119,6586.107,6631.602,543.439,6781.067,9710.474,2170.536,7814.952,4518.559,6971.401,2503.713,9516.866,9636.403,2020.058,8219.807,2058.86,738.994,6107.656,8096.999,5733.16,6980.359,7638.395,4757.205,4156.744,646.288,9988.219,6773.197,3916.023,546.148,338.115,524.751,56.888,9943.875,2057.068,3123.188,5531.737,7880.781,9836.432,4171.144,8384.361,2974.715,1918.034,5612.939,9948.574,7323.633,6056.953,2794.539,2437.243,9115.068,8583.803,4954.707,1058.834,6028.899,5817.044,1386.399,2035.678,7419.296,8895.094,8424.3,9809.541,1319.52,3526.354,3875.083,1222.651,9665.532,7307.677,5458.708,8662.253,4617.069,5890.421,7774.05,8520.895,2537.964,409.927,6235.049,8681.603,0,8.002
10.14.245.182,10.150.22.159,15503,20,2,2741,UDP,1581.364,6982.462,5935.006,9958.666,6025.691,8737.243,6374.391,1347.876,9534.966,58.259,2451.252,9603.091,3354.604,125.179,6709.192,3581.512,6298.877,3519.231,6532.985,6651.594,1507.744,9361.263,4971.294,68.05,4920.752,3315.894,7389.99,5786.852,9666.528,2018.894,1059.447,2314.958,8602.715,8688.254,5218.711,9329.622,1229.383,5139.551,3722.272,490.736,5449.144,2016.171,58.434,3409.314,7109.055,9683.384,8215.897,893.914,1433.834,5595.893,210.243,5041.352,5851.612,5525.044,9495.782,4294.138,8483.376,5247.876,6438.218,5686.954,6811.796,2272.258,8794.382,7699.712,149.72,9242.135,4879.474,8761.505,9214.966,1107.686,8337.361,6853.518,3290.288,2532.14,1135.719,193.306,842.999,2294.537,9531.013,9982.263,2509.325,374.583,7257.956,9611.789,7205.551,8496.065,2799.885,7370.525,7010.401,5652.327,8721.546,1,2557.671
10.214.137.189,10.0.182.2,25760,25,1,3489,UDP,9058.171,8337.34,7567.31,8399.514,4410.18,7052.557,727.293,4353.818,2396.402,8272.431,5292.51,4882.687,1398.18,1120.999,5933.842,4978.686,8871.137,8835.876,7950.944,4757.688,1109.39,4028.475,8519.352,7263.332,4369.679,6434.385,9324.57,8196.14,9599.39,5640.191,1095.08,2057.395,3655.306,6492.835,8571.98,9395.463,6498.813,656.265,2719.968,3369.042,4207.873,6183.97,9122.488,4730.42,2639.516,4939.781,8573.715,1597.621,5974.904,4284.9,8733.003,3406.662,4380.838,3024.867,9360.817,5863.444,399.971,9816.045,8237.152,6707.857,7481.546,9959.587,6075.335,2941.117,4765.734,2794.765,4636.215,4430.352,9668.06,399.684,3014.096,6312.612,6855.778,1984.122,3739.608,9658.194,1766.502,6333.108,4997.176,5138.623,6585.972,4113.269,1451.135,1834.566,126.035,4283.48,1737.693,7407.38,1214.805,9719.107,3024.265,0,2716.871
10.107.73.219,10.68.153.72,23346,3389,6,1132,URG,1016.175,137.518,7481.512,7257.567,6842.383,9771.081,4450.265,2789.544,7363.64,4534.609,8259.146,770.082,336.157,9072.025,1071.629,5143.301,5091.554,2670.732,9383.637,8308.92,1555.502,4462.803,9517.738,8704.498,6188.354,8338.144,7415.742,8608.247,3913.063,198.924,9133.05,3531.89,945.73,3393.312,8249.589,8889.312,5479.28,8502.105,9862.816,7074.174,1135.844,2140.246,3384.803,2524.601,262.684,1018.023,7057.178,8624.042,4354.323,986.064,5538.035,7634.299,3867.89,9920.457,4721.687,9967.09,7272.076,784.625,3439.926,1574.377,9427.663,8430.566,7460.299,7886.027,6387.697,2497.27,7220.969,2867.716,2251.128,2434.896,9904.129,4391.466,9603.573,3873.739,1054.531,2557.815,1896.852,3045.328,3615.962,3953.636,2497.102,6448.984,1156.662,1123.721,3875.193,9613.745,8598.8,6178.189,8378.98,7588.065,581.52,1,8441.145
10.60.60.102,10.154.76.253,62156,23,1,4502,FIN,9512.143,5108.543,571.216,152.996,4492.181,8647.109,5083.915,6226.875,2557.891,923.698,5425.152,348.324,2052.354,705.464,800.398,7565.404,6972.475,4618.072,3271.472,4192.413,9727.441,5077.562,5859.72,482.538,784.152,2800.958,9688.802,4040.056,2254.466,2702.759,6229.057,5387.481,1784.973,6842.941,8417.765,2346.537,9562.504,8449.465,7498.667,1337.263,9282.525,6445.421,5417.096,2013.422,226.495,4387.145,6956.633,8256.798,2831.36,7525.805,4033.564,7539.561,3078.573,4727.426,6855.624,3187.945,3259.666,1611.099,7402.479,6721.195,2842.956,560.539,2688.708,1740.035,2529.916,1883.636,2064.16,8928.349,5824.59,9697.863,55.273,6591.323,9642.193,9544.863,8407.735,144.413,2295.179,3049.368,9591.812,1650.813,9286.248,9805.124,6271.92,1587.293,3905.841,5401.706,1320.008,8061.158,9371.449,7304.948,7619.953,1,4853.163
10.231.121.182,10.80.117.79,4546,80,2,3580,PSH,1431.25,2590.233,1709.745,7222.467,860.842,2978.311,2971.002,4117.075,7157.894,1629.559,314.358,6128.798,3816.049,7545.737,3774.133,2379.3,3904.755,6179.545,7009.578,6484.705,3570.243,2473.83,7024.865,3090.023,7967.574,9552.913,1421.05,5073.5,9771.696,4706.326,3973.004,3548.114,5467.816,1972.975,2079.209,8880.604,2860.214,2164.17,6697.122,8004.746,6619.965,9871.34,8662.817,4791.57,6307.723,8519.358,5715.422,5596.045,9686.547,944.593,2194.337,1450.392,5436.547,611.817,605.776,16.816,3644.931,2360.463,3537.242,4719.815,3901.235,7268.495,6908.647,3601.427,5972.399,6674.392,482.124,6406.719,4416.157,5657.178,8178.061,3175.36,4673.64,7890.086,5921.169,258.381,2128.288,5767.307,427.203,9881.488,7014.632,3802.874,5907.045,4402.745,9433.973,971.749,1375.022,1854.023,6144.648,5927.124,4353.046,0,3101.502
10.160.218.219,10.71.153.39,16561,53,6,3954,ACK,226.154,322.539,5842.86,8621.695,347.21,1026.109,295.272,8401.047,4217.155,5871.693,2007.167,702.198,6996.09,289.514,3579.662,4555.885,3320.991,7286.991,5521.792,3169.325,8862.829,6371.654,1729.944,6791.147,9789.533,4667.854,3275.054,5913.672,7776.593,1947.358,7393.479,2916.614,1255.805,764.725,2810.533,1368.333,5192.739,3328.606,2273.105,4609.957,5745.67,1798.58,739.196,5784.637,5911.092,5841.796,6760.418,7358.09,8139.693,3514.443,6428.102,5887.933,8335.161,9373.6,624.5,1127.864,3765.228,8941.402,6341.735,6580.712,4548.533,181.794,921.227,6507.101,3163.457,3756.157,2031.247,7665.707,8360.106,7572.708,767.489,3055.269,2622.542,999.461,9642.904,6276.001,4627.788,6299.225,4638.223,4560.789,2468.342,7459.541,313.409,6068.292,7354.259,7412.206,1558.438,8068.667,5194.17,7058.752,663.764,1,2633.171
10.156.235.32,10.204.101.176,53336,80,17,3869,UDP,1619.197,3651.254,6915.987,2176.68,9184.536,3868.464,2637.6,598.618,4415.764,8107.587,2349.844,2478.848,6613.199,1608.919,3676.079,2744.325,3971.151,3288.952,8002.527,7818.33,5806.894,8027.229,8801.048,4407.396,5552.917,8413.151,248.6,1058.218,2568.789,8441.477,4785.164,1696.354,5762.861,9737.349,12.658,9526.587,6753.095,2936.313,8918.039,5627.324,5891.527,8081.429,5487.733,6703.553,9916.857,8101.725,9878.995,4482.385,6239.002,6125.689,9628.811,5241.294,7365.262,6352.108,2582.887,3602.617,8805.955,9939.855,9171.18,1854.431,7857.712,8170.618,939.105,7506.395,6892.34,1741.251,7931.883,8136.7,6620.732,756.698,624.558,4565.636,8351.975,8770.273,785.815,7285.661,8098.287,6761.529,2927.522,8943.361,2535.198,5366.056,1611.517,7723.734,9101.665,2793.754,3372.61,8861.732,156.96,8863.434,8587.938,1,6976.614
10.124.80.126,10.136.63.153,15333,123,17,1098,PSH,4985.773,4825.24,5249.41,3088.167,1995.372,4925.191,3639.016,4345.377,2336.407,8474.311,4790.062,4567.196,6522.161,5631.561,8917.027,3796.143,4152.793,3544.301,9460.632,4226.351,2575.314,9607.074,7323.685,4158.941,9681.012,3751.539,9450.521,836.618,3473.953,7131.511,8097.488,4253.336,5856.292,5558.308,3666.513,5684.658,6415.712,7888.097,5635.655,2328.783,7854.001,6478.605,4190.325,1742.181,8027.397,8897.136,1359.077,3399.73,719.194,7633.107,5355.957,8139.744,5297.177,8090.95,9083.902,1723.39,9651.465,8194.753,452.658,7287.057,9710.879,4576.238,8567.527,5542.953,7890.774,5951.28,5575.538,8654.099,7701.947,9471.417,6708.635,2932.617,7999.333,6006.824,2982.828,5916.043,619.88,6258.025,6806.027,5395.077,6880.834,1186.895,3051.101,6525.097,7316.3,194.825,3093.658,7818.874,8078.356,2970.41,4243.958,1,1592.473
10.132.108.135,10.67.69.167,36827,23,17,484,SYN,6673.145,68.101,5208.564,4843.018,118.037,2638.651,6658.165,2256.719,1421.776,1906.539,781.864,7137.241,3213.835,6475.271,4276.53,9028.742,3156.419,626.27,8822.143,7048.444,6645.775,7713.358,9942.045,1525.709,3465.597,6761.025,8832.522,5390.749,9665.575,3120.006,2320.105,6700.116,7994.321,6827.256,1263.94,5913.43,4152.197,6169.04,7490.169,1828.127,4871.65,3888.568,8727.405,9924.254,2068.797,4553.118,1428.529,990.469,7308.382,516.072,5926.938,6071.83,3455.239,7075.365,9325.608,1194.246,1147.868,7734.068,4953.827,9978.212,6826.507,44.134,7434.653,8404.891,6448.808,5021.544,9007.367,9378.48,8975.94,4098.845,3401.103,1824.93,212.608,5909.753,4535.867,3582.946,5122.705,4173.641,4871.875,3275.377,9472.017,6362.677,1789.924,1699.1,1758.522,5349.64,9252.192,9520.729,6255.376,1057.826,6971.011,1,6494.621
10.159.158.80,10.162.165.41,50911,80,17,3658,URG,6217.222,2092.944,9667.134,4991.373,1252.138,4369.784,5695.151,7628.979,3656.367,3062.031,6336.111,496.22,3136.586,9280.428,8716.908,2176.387,9307.981,5141.606,7293.966,1650.057,8398.83,8347.344,2033.536,2630.022,1839.436,4018.899,6842.887,3556.401,5101.177,6024.327,5488.585,6856.788,7617.823,8147.419,9298.441,9073.936,1220.104,622.476,5303.07,3348.243,2692.588,5190.158,680.175,4237.777,5238.555,242.197,7434.091,3308.388,9397.772,1395.685,8896.935,5915.552,7049.478,4064.736,6746.894,1780.574,8762.697,8565.824,3025.366,6830.287,2243.87,2910.438,4318.258,7826.414,2014.312,6188.451,2175.847,9135.538,9018.015,6989.192,5143.757,3960.223,7225.736,6375.251,2811.009,6333.158,2423.384,588.932,6164.497,8837.078,5938.27,5194.261,6984.749,3437.022,7769.045,3270.95,3848.35,7740.192,7715.21,7337.772,3227.766,0,9757.165
10.17.144.81,10.27.157.16,51421,445,1,3536,UDP,3010.061,5086.796,1891.09,4117.302,4253.075,784.016,1449.712,9300.238,6289.21,3789.806,1566.656,9824.245,5272.906,4970.493,549.37,6076.26,4793.317,7784.497,4912.413,9524.437,9004.859,3703.889,8292.493,2956.628,4413.646,6701.517,2294.814,9889.501,9883.586,6879.571,9070.421,3999.217,255.618,2461.347,4868.628,7326.807,2550.731,542.766,9627.609,8123.954,1776.349,1205.475,4409.581,4497.684,9675.493,2644.537,3248.188,4403.602,4162.97,1200.263,1766.14,1075.226,8187.863,6439.224,7364.204,3925.279,7153.312,5672.994,4834.253,9041.628,8407.533,8003.788,9641.494,6609.156,3800.653,9128.741,6512.866,4129.711,6639.607,999.926,8669.64,4020.648,3420.872,8275.196,1046.045,1549.545,6032.787,4121.796,6892.408,2319.282,2951.75,2816.968,5119.009,3935.2,8571.676,2350.964,6661.009,3967.444,6494.788,8230.938,510.199,0,5305.66
10.8.119.61,10.4.138.124,44424,143,1,3550,PSH,7771.913,9610.116,9036.719,8315.199,1777.23,1895.625,6462.721,3825.963,1206.639,2314.917,2606.593,366.116,5844.318,5814.608,4577.412,6506.855,834.188,4655.307,8087.563,3850.258,1289.441,2524.517,4822.909,5117.473,1686.524,765.417,1431.297,7235.419,3796.039,9729.418,5496.282,9503.235,288.368,1222.03,8350.231,2533.492,1203.089,375.202,8158.532,579.377,2233.885,7121.767,3090.603,5994.086,4304.767,8490.536,101.629,7316.413,7168.376,4897.803,2471.056,8499.154,2295.382,6425.081,9109.789,4189.827,1858.418,7998.168,7106.195,8403.196,522.701,9029.877,3254.458,9839.498,3332.791,2291.765,2466.557,3863.804,2759.289,6993.426,1773.245,645.457,2825.57,3468.559,2870.747,1943.911,354.364,3934.15,8838.201,940.931,9533.3,3849.677,4812.767,675.504,3060.616,9156.156,4569.384,5663.259,9331.353,5031.366,6580.741,1,3033.534
10.142.161.49,10.134.137.231,103,22,1,3115,PSH,1118.425,6176.51,8233.139,8683.772,4498.844,8243.1,6687.906,2686.346,3115.966,3484.851,1562.816,1647.479,8470.897,9039.269,6839.386,5208.4,8950.836,1271.956,2662.246,2575.743,4141.63,3428.33,1401.491,7942.723,1878.144,8164.05,2501.326,4022.918,7935.171,2966.648,8633.458,8404.803,9655.565,5011.449,2903.174,8320.926,2568.596,6616.023,9166.373,3468.926,2758.971,7167.811,5147.389,6043.39,5146.322,4681.658,7010.393,877.381,5604.707,5385.836,4675.164,6602.805,6277.228,1260.557,9066.118,8922.11,8423.534,9295.196,5056.307,6123.757,5192.233,4708.472,6679.42,6643.124,3869.916,9460.877,1188.087,6864.058,7870.163,8114.638,7984.203,1266.129,5589.139,2036.225,8435.481,7322.452,4531.78,3041.8,5330.095,4927.503,7395.961,2039.935,6790.961,8977.063,9980.232,8987.952,4818.514,6663.608,6019.807,9492.456,7143.869,1,8669.142
10.73.49.202,10.81.37.204,36524,123,17,586,RST,4608.518,7668.511,3779.07,1324.503,4746.395,8607.365,4609.238,1175.239,2623.781,6183.161,697.409,941.909,3643.41,6070.493,4927.536,140.41,4255.21,1408.092,3771.366,5781.376,1090.883,2966.446,3751.75,3546.736,7036.198,2209.172,8756.245,7173.194,2874.187,1146.199,1239.762,464.194,3863.404,4236.344,6486.416,1647.916,594.562,3133.283,5227.241,9043.691,6364.766,2209.885,9555.619,3437.783,2699.781,67.167,6633.835,7839.992,3570.904,2236.671,2435.357,3365.48,3609.187,9080.877,5852.764,4993.381,2264.237,1552.18,1046.479,7621.741,1874.43,211.834,7035.406,772.151,5166.534,108.127,1140.614,8572.089,399.008,24.083,7053.153,7419.128,9993.034,503.307,9846.567,661.729,8191.923,4979.024,4678.718,3544.509,6473.045,810.34,9281.249,9606.501,9896.765,9829.229,9369.261,3596.08,7145.66,6383.871,7192.603,0,9722.546
10.139.72.24,10.67.143.70,49434,20,6,2752,FIN,2728.847,5714.21,8396.383,6472.682,3477.306,4367.593,7844.32,3508.586,349.958,1348.968,7790.517,4034.788,2214.77,8706.109,9900.947,5063.837,4675.506,5050.828,2276.521,4931.463,2329.218,7844.873,5953.054,4774.534,8298.983,5755.969,4457.146,6006.926,610.444,6656.281,390.925,64.012,7143.113,626.663,4954.857,8753.322,552.583,8635.786,6745.479,2654.625,9831.912,7690.087,2333.983,4883.119,7393.235,99.31,6500.83,765.981,2896.578,7801.106,1870.817,2837.669,8878.895,6581.586,1026.722,8386.798,6472.67,1602.638,751.841,4864.187,664.206,518.392,2893.99,7035.268,4761.186,4522.223,5073.679,8760.307,4367.692,1029.518,3371.469,1420.622,9540.051,7724.28,4593.066,8750.953,3710.405,4949.096,9686.776,5342.411,2647.192,3955.596,2736.148,939.668,5615.1,573.776,2270.539,8399.969,5250.652,7460.598,3488.01,1,3345.567
10.143.177.83,10.171.190.121,13797,143,1,1452,UDP,9870.677,157.29,1110.297,4203.575,4425.252,2994.361,8809.284,9321.796,7501.956,9981.861,947.769,2723.685,9156.143,7911.512,4476.343,2609.607,3416.989,9294.169,5610.726,3230.846,6538.866,528.863,5511.955,4697.194,3082.656,1487.938,9532.484,9340.542,9760.362,6048.493,4818.383,6962.628,4117.694,6404.919,2683.011,2118.455,7438.994,288.992,9376.887,5098.326,6577.677,6492.683,2184.508,7991.758,7618.055,2247.304,8440.745,7498.161,6935.927,7804.473,3108.249,7901.269,6561.196,7661.361,5205.14,8406.007,2663.402,6815.119,1089.622,5638.947,5077.149,7958.601,1451.092,9907.94,5827.263,6611.467,5796.501,865.87,5061.824,6197.761,8556.208,8300.839,8794.654,5147.632,5277.833,4529.558,6478.346,3142.735,3106.758,9475.578,7635.104,7749.088,9041.166,2950.348,6807.088,9355.11,4888.371,197.644,2500.615,4522.575,5654.372,0,9732.89
10.54.73.28,10.110.74.20,54395,123,6,1775,UDP,336.781,7049.585,8922.363,7085.023,1330.696,1939.299,5765.869,1859.624,1555.739,6466.919,9584.75,9614.741,6910.292,6166.372,8847.733,8003.77,8389.903,703.411,2971.549,4949.073,6786.33,4153.945,1293.054,6970.839,4062.987,5013.675,9467.171,2081.78,7639.594,4088.024,1289.293,3642.161,9414.129,6436.267,7004.767,2134.204,6696.843,8373.168,5242.649,2411.069,2113.876,5052.262,5900.835,7139.291,9009.082,9925.441,5455.631,1727.6,6840.222,6959.845,1603.207,4339.071,4614.981,2575.081,3056.421,1265.713,3439.21,9534.298,6887.468,7264.01,1190.712,4616.644,1527.388,5949.087,5097.131,8492.223,946.646,1721.901,5979.028,7515.356,9641.534,1314.507,3566.159,2736.061,1411.878,6147.941,8371.277,5940.435,1411.509,7502.364,8370.073,6798.341,6074.904,5301.734,1871.064,0.984,2114.452,5775.527,8641.332,1588.797,8331.989,0,2714.993
10.92.167.194,10.236.49.225,60448,80,2,4982,PSH,6909.353,6769.913,9591.842,1982.198,9353.078,1791.496,1115.295,8727.21,6999.182,7305.579,743.218,4685.495,5255.902,2793.805,6341.008,5755.342,2576.711,7766.349,4357.748,4433.401,9017.629,6356.47,1577.186,7773.654,7038.528,7463.008,5139.724,2030.229,8034.732,9064.941,5921.844,4068.598,8000.031,7648.342,6663.258,9186.682,6573.225,9965.498,6811.122,3285.278,4001.55,6267.005,9093.124,7643.312,2566.297,833.056,917.119,8540.822,3843.867,5910.687,5389.076,7030.208,8334.49,922.57,6182.956,247.181,1833.259,8884.579,1076.538,7246.635,6789.616,6401.323,2967.109,9561.54,1885.333,9739.821,3771.58,4090.154,4950.664,6978.16,5726.405,8361.654,5967.497,8874.83,4576.318,8594.718,6700.169,9642.436,2423.906,167.277,4320.761,3012.185,3685.465,4823.387,6297.279,6207.364,9900.59,3661.495,4850.361,2396.032,8423.169,1,6630.154
10.87.50.95,10.67.19.146,17779,110,2,422,FIN,9754.352,3281.122,9869.281,3246.81,244.446,6868.84,4050.886,9870.409,4107.306,3742.982,7562.024,7976.021,4400.622,1614.131,7478.945,1118.83,491.025,3116.764,2630.88,4386.751,6604.99,1105.857,9158.277,7444.525,7365.665,2652.868,7410.298,1762.518,485.516,930.108,5151.699,4680.031,1935.349,1861.886,5736.185,2699.04,2074.867,4471.011,5294.351,2948.258,6628.258,1363.821,7687.647,173.269,6303.413,2716.949,4945.192,7187.632,4272.147,309.819,4777.746,1432.89,3511.991,173.002,7954.369,2368.662,6182.341,9059.904,9250.011,532.359,8203.192,646.492,7299.92,1115.734,1951.481,8931.704,5426.098,9381.082,6700.744,4698.501,9429.622,1442.754,4895.498,3703.251,1863.743,8866.912,5142.431,5175.567,9510.633,3243.626,3736.575,6808.515,2234.565,138.095,6694.65,342.303,8701.794,456.899,9503.891,3308.162,5533.58,1,8470.828
10.70.30.219,10.79.44.12,27256,25,1,1728,SYN,6023.535,1626.182,8075.406,4021.182,5313.123,1185.533,8672.25,1651.734,8232.799,2622.719,6935.923,8997.028,5297.505,3380.492,9149.206,1755.825,2319.429,5644.316,7806.587,5732.913,4725.657,9887.86,7130.039,2856.555,5197.586,1216.618,915.178,8665.879,434.116,86.461,4950.884,2610.313,6662.127,7594.954,6077.798,2824.689,4729.977,1897.441,4843.345,4088.811,1011.293,1207.997,2312.892,4471.469,5708.472,5624.7,3855.843,5368.016,2717.759,796.847,6964.131,1065.707,4490.692,8267.274,6595.739,1511.159,4044.72,4680.974,1800.874,4229.527,4882.743,9262.946,8359.938,9117.154,8680.222,896.973,1710.988,8068.483,7621.499,3097.575,2108.711,9310.749,6475.998,5844.686,8689.786,341.331,3411.978,7040.997,7117.822,265.054,811.293,4841.5,195.333,9822.345,2519.202,4020.773,8908.772,7470.559,4274.845,7451.501,5357.123,1,6922.834
10.185.209.122,10.99.21.243,21867,80,6,3265,UDP,1063.203,547.262,9672.893,8636.859,2750.357,8660.708,3655.544,4452.462,523.126,2941.395,5264.118,3300.259,2575.55,5301.71,9608.468,3555.594,2279.757,6019.975,5463.782,7301.094,7788.66,5187.02,214.16,6037.785,6722.457,3047.285,8446.927,5473.891,7081.346,2011.249,6783.593,2648.098,8801.409,1021.785,1439.981,5035.006,4236.972,9481.826,3846.279,2504.263,5477.231,4852.384,9274.44,9011.273,4317.587,5173.698,3160.009,8999.093,5257.885,51.122,8272.744,2471.72,5876.407,800.245,916.406,7964.664,1815.978,9907.05,7107.156,3005.307,6091.769,2388.129,9399.673,3255.616,4178.49,4500.301,6426.774,1000.625,8206.272,6160.596,7053.829,9241.757,6080.514,7102.931,4863.041,2205.899,4183.005,5715.986,6322.735,9043.922,6438.173,5835.832,8245.316,7383.154,3807.233,302.781,4051.327,2138.224,4679.917,8152.433,9785.485,1,7968.492
10.238.210.108,10.166.50.168,9371,23,2,1244,RST,4971.173,1093.269,2448.528,2179.448,5941.903,8082.695,3589.484,2084.604,1965.305,6119.881,7788.024,8420.997,2771.662,8241.22,1770.512,6170.317,3627.91,492.273,5401.915,5860.678,5628.792,6218.117,2867.714,1877.954,651.892,4339.451,6604.761,9649.546,7689.153,4171.611,7997.891,339.979,8065.926,7869.119,7814.31,1825.888,7940.313,2651.866,9716.67,1651.799,9225.449,150.609,6131.88,5420.275,5742.953,4304.363,6904.432,2925.279,2253.568,4509.13,9877.187,3374.911,5075.412,6541.269,3066.139,787.134,8598.639,9055.452,1218.541,3969.974,5264.161,8815.884,6537.282,1342.639,5308.92,9097.034,2196.926,2936.825,7264.334,7851.364,2708.062,5195.267,8098.362,511.356,5041.405,3919.848,4077.243,8814.846,8235.352,7762.467,6491.091,4564.755,9439.487,6190.421,1052.598,6529.454,4061.076,7961.736,1692.491,2483.517,8515.915,1,6244.309
10.105.91.106,10.122.4.46,4764,20,1,588,FIN,7654.46,7473.586,4520.995,1770.842,2326.091,1398.015,8260.61,9573.375,931.653,1854.154,9215.46,2564.903,9894.709,2181.554,6915.867,2434.61,996.72,7118.667,8931.838,3030.531,5762.419,723.15,5101.756,6424.502,9519.263,4340.348,5216.908,6390.346,1424.185,3370.025,1842.547,9617.325,6352.484,9805.541,6072.658,1379.513,6005.106,7310.894,8777.052,2039.974,7497.156,3084.701,3370.997,8630.274,2783.726,1327.085,2959.192,6316.635,6512.009,6198.267,8134.58,9878.109,4120.225,8755.456,5207.769,8188.12,1096.421,1261.951,9856.372,8248.03,6721.025,1378.935,3743.466,4994.554,6004.824,7688.395,6462.628,7659.997,8256.108,243.432,7561.734,9390.148,5304.799,2071.989,2246.828,9266.019,9018.023,1994.437,3274.359,5996.66,8816.401,9547.094,468.335,6900.693,2015.194,3046.086,6021.404,2940.685,1606.718,3315.76,1279.449,0,7260.914
10.206.39.52,10.72.9.192,57683,110,2,4365,URG,7039.809,8120.456,6597.69,3152.825,8832.288,8047.827,8011.893,9196.03,1593.697,9922.179,1984.605,3454.115,6125.862,28.064,8360.29,4071.277,2248.824,2681.751,7260.628,9428.18,6642.171,8944.789,3438.063,4177.735,4790.639,6094.415,1190.705,6782.945,3688.352,5214.759,2823.112,7616.297,1468.879,4082.186,8201.313,3558.49,1420.519,6011.699,5787.051,6222.628,421.537,5731.281,4881.009,3378.011,1190.44,1690.638,1736.273,1878.871,7431.577,4130.441,2901.102,2484.771,8807.25,4933.937,9482.565,2673.502,4645.947,2194.513,7266.748,3361.198,9363.338,4377.782,3304.002,3099.637,3717.289,4733.417,2028.277,7628.982,9288.714,3902.998,5751.3,5067.851,9580.265,1555.452,9306.013,8635.614,7076.922,5148.709,9205.598,80.2,2998.861,8477.018,9177.165,6859.313,6233.277,2758.26,7795.197,700.583,1772.939,3886.731,3684.198,0,3903.822
10.71.205.153,10.219.238.232,26396,22,6,133,FIN,984.802,5566.678,7545.849,3916.714,1049.017,5162.827,6015.505,3319.102,1191.337,1033.052,4399.214,7822.667,4026.013,7379.096,52.421,8904.661,5669.598,3930.688,3816.376,5695.456,1951.652,7194.248,622.964,9648.404,3296.046,8240.097,4798.385,6581.278,1458.502,1687.201,5197.28,4864.748,4396.829,5934.001,5621.428,8968.884,2020.485,1064.645,8351.109,6005.756,6848.021,4620.379,7768.09,2278.902,5551.546,1532.181,4923.07,1149.498,9529.48,6893.57,9531.697,7754.345,1719.511,1141.551,7940.649,7830.672,2804.514,8984.053,5649.385,7684.971,4046.447,6284.588,1986.057,6786.296,2999.639,210.23,4775.511,8080.877,8488.991,2795.756,5867.534,1655.223,9429.84,1465.865,1338.408,795.222,9110.916,2679.035,9805.168,7867.23,2853.344,9818.752,2959.468,2668.956,4498.441,9826.271,4916.489,5958.517,7606.279,302.222,9122.253,0,1862.342
